IDENTIFIER: Reference ID,FORMULA,PROPERTY: Microstructure,PROPERTY: Processing method,PROPERTY: BCC/FCC/other,PROPERTY: grain size ($\mu$m),PROPERTY: Exp. Density (g/cm$^3$),PROPERTY: Calculated Density (g/cm$^3$),PROPERTY: HV,PROPERTY: Type of test,PROPERTY: Test temperature ($^\circ$C),PROPERTY: YS (MPa),PROPERTY: UTS (MPa),PROPERTY: Elongation (%),PROPERTY: Elongation plastic (%),PROPERTY: Exp. Young modulus (GPa),PROPERTY: Calculated Young modulus (GPa),PROPERTY: O content (wppm),PROPERTY: N content (wppm),PROPERTY: C content (wppm),REFERENCE: doi,REFERENCE: year,REFERENCE: title,sample_weight
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,BCC,,,9.9,,,240.0,,,,,86.5,107.0,,,,10.1016/j.jallcom.2019.05.322,2019,Temperature dependence of elastic moduli in a refractory HfNbTaTiZr high-entropy alloy,1.0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,BCC,,,9.9,,,260.0,,,,,86.3,107.0,,,,10.1016/j.jallcom.2019.05.322,2019,Temperature dependence of elastic moduli in a refractory HfNbTaTiZr high-entropy alloy,1.0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,BCC,,,9.9,,,280.0,,,,,86.1,107.0,,,,10.1016/j.jallcom.2019.05.322,2019,Temperature dependence of elastic moduli in a refractory HfNbTaTiZr high-entropy alloy,1.0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,BCC,,,9.9,,,300.0,,,,,85.8,107.0,,,,10.1016/j.jallcom.2019.05.322,2019,Temperature dependence of elastic moduli in a refractory HfNbTaTiZr high-entropy alloy,1.0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,BCC,,,9.9,,,320.0,,,,,85.5,107.0,,,,10.1016/j.jallcom.2019.05.322,2019,Temperature dependence of elastic moduli in a refractory HfNbTaTiZr high-entropy alloy,1.0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,BCC,,,9.9,,,340.0,,,,,85.2,107.0,,,,10.1016/j.jallcom.2019.05.322,2019,Temperature dependence of elastic moduli in a refractory HfNbTaTiZr high-entropy alloy,1.0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,BCC,,,9.9,,,360.0,,,,,84.9,107.0,,,,10.1016/j.jallcom.2019.05.322,2019,Temperature dependence of elastic moduli in a refractory HfNbTaTiZr high-entropy alloy,1.0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,BCC,,,9.9,,,380.0,,,,,84.5,107.0,,,,10.1016/j.jallcom.2019.05.322,2019,Temperature dependence of elastic moduli in a refractory HfNbTaTiZr high-entropy alloy,1.0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,BCC,,,9.9,,,400.0,,,,,84.2,107.0,,,,10.1016/j.jallcom.2019.05.322,2019,Temperature dependence of elastic moduli in a refractory HfNbTaTiZr high-entropy alloy,1.0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,BCC,,,9.9,,,420.0,,,,,83.8,107.0,,,,10.1016/j.jallcom.2019.05.322,2019,Temperature dependence of elastic moduli in a refractory HfNbTaTiZr high-entropy alloy,1.0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,BCC,,,9.9,,,440.0,,,,,83.5,107.0,,,,10.1016/j.jallcom.2019.05.322,2019,Temperature dependence of elastic moduli in a refractory HfNbTaTiZr high-entropy alloy,1.0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,BCC,,,9.9,,,460.0,,,,,83.1,107.0,,,,10.1016/j.jallcom.2019.05.322,2019,Temperature dependence of elastic moduli in a refractory HfNbTaTiZr high-entropy alloy,1.0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,BCC,,,9.9,,,480.0,,,,,82.7,107.0,,,,10.1016/j.jallcom.2019.05.322,2019,Temperature dependence of elastic moduli in a refractory HfNbTaTiZr high-entropy alloy,1.0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,BCC,,,9.9,,,500.0,,,,,82.3,107.0,,,,10.1016/j.jallcom.2019.05.322,2019,Temperature dependence of elastic moduli in a refractory HfNbTaTiZr high-entropy alloy,1.0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,BCC,,,9.9,,,520.0,,,,,81.9,107.0,,,,10.1016/j.jallcom.2019.05.322,2019,Temperature dependence of elastic moduli in a refractory HfNbTaTiZr high-entropy alloy,1.0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,BCC,,,9.9,,,540.0,,,,,81.6,107.0,,,,10.1016/j.jallcom.2019.05.322,2019,Temperature dependence of elastic moduli in a refractory HfNbTaTiZr high-entropy alloy,1.0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,BCC,,,9.9,,,560.0,,,,,81.3,107.0,,,,10.1016/j.jallcom.2019.05.322,2019,Temperature dependence of elastic moduli in a refractory HfNbTaTiZr high-entropy alloy,1.0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,BCC,,,9.9,,,580.0,,,,,81.0,107.0,,,,10.1016/j.jallcom.2019.05.322,2019,Temperature dependence of elastic moduli in a refractory HfNbTaTiZr high-entropy alloy,1.0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,BCC,,,9.9,,,600.0,,,,,80.7,107.0,,,,10.1016/j.jallcom.2019.05.322,2019,Temperature dependence of elastic moduli in a refractory HfNbTaTiZr high-entropy alloy,1.0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,BCC,,,9.9,,,620.0,,,,,80.4,107.0,,,,10.1016/j.jallcom.2019.05.322,2019,Temperature dependence of elastic moduli in a refractory HfNbTaTiZr high-entropy alloy,1.0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,BCC,,,9.9,,,640.0,,,,,80.2,107.0,,,,10.1016/j.jallcom.2019.05.322,2019,Temperature dependence of elastic moduli in a refractory HfNbTaTiZr high-entropy alloy,1.0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,BCC,,,9.9,,,660.0,,,,,80.0,107.0,,,,10.1016/j.jallcom.2019.05.322,2019,Temperature dependence of elastic moduli in a refractory HfNbTaTiZr high-entropy alloy,1.0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,BCC,,,9.9,,,680.0,,,,,79.8,107.0,,,,10.1016/j.jallcom.2019.05.322,2019,Temperature dependence of elastic moduli in a refractory HfNbTaTiZr high-entropy alloy,1.0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,BCC,,,9.9,,,700.0,,,,,79.6,107.0,,,,10.1016/j.jallcom.2019.05.322,2019,Temperature dependence of elastic moduli in a refractory HfNbTaTiZr high-entropy alloy,1.0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,BCC,,,9.9,,,720.0,,,,,79.3,107.0,,,,10.1016/j.jallcom.2019.05.322,2019,Temperature dependence of elastic moduli in a refractory HfNbTaTiZr high-entropy alloy,1.0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,BCC,,,9.9,,,740.0,,,,,79.0,107.0,,,,10.1016/j.jallcom.2019.05.322,2019,Temperature dependence of elastic moduli in a refractory HfNbTaTiZr high-entropy alloy,1.0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,BCC,,,9.9,,,760.0,,,,,78.7,107.0,,,,10.1016/j.jallcom.2019.05.322,2019,Temperature dependence of elastic moduli in a refractory HfNbTaTiZr high-entropy alloy,1.0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,BCC,,,9.9,,,780.0,,,,,78.4,107.0,,,,10.1016/j.jallcom.2019.05.322,2019,Temperature dependence of elastic moduli in a refractory HfNbTaTiZr high-entropy alloy,1.0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,BCC,,,9.9,,,800.0,,,,,78.1,107.0,,,,10.1016/j.jallcom.2019.05.322,2019,Temperature dependence of elastic moduli in a refractory HfNbTaTiZr high-entropy alloy,1.0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,BCC,,,9.9,,,820.0,,,,,77.7,107.0,,,,10.1016/j.jallcom.2019.05.322,2019,Temperature dependence of elastic moduli in a refractory HfNbTaTiZr high-entropy alloy,1.0
235,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,BCC,,,9.9,,,840.0,,,,,77.4,107.0,,,,10.1016/j.jallcom.2019.05.322,2019,Temperature dependence of elastic moduli in a refractory HfNbTaTiZr high-entropy alloy,1.0
237,Co1 Cr1 Fe1 Ni1 Ti0.3,FCC,WROUGHT,FCC,216.0,,7.8,185.0,,,,,,,,214.0,,,,10.1016/j.msea.2019.138181,2019,"The effects of substitution of Co with Ni on microstructure, mechanical properties, and age hardening of Co1-xCrFeNi1+xTi0.3 high-entropy alloys",0.8736409162567709
237,Co0.333 Cr0.667 Fe0.667 Ni1 Ti0.2,FCC,WROUGHT,FCC,263.0,,7.8,197.0,,,,,,,,213.0,,,,10.1016/j.msea.2019.138181,2019,"The effects of substitution of Co with Ni on microstructure, mechanical properties, and age hardening of Co1-xCrFeNi1+xTi0.3 high-entropy alloys",0.9007922212586518
237,Co0.333 Cr0.667 Fe0.667 Ni1 Ti0.2,FCC,WROUGHT,FCC,90.0,,7.8,308.0,T,25.0,586.0,875.0,46.0,,,213.0,,,,10.1016/j.msea.2019.138181,2019,"The effects of substitution of Co with Ni on microstructure, mechanical properties, and age hardening of Co1-xCrFeNi1+xTi0.3 high-entropy alloys",0.8315368394795206
237,Cr0.5 Fe0.5 Ni1 Ti0.15,FCC,WROUGHT,FCC,324.0,,7.8,204.0,,,,,,,,212.0,,,,10.1016/j.msea.2019.138181,2019,"The effects of substitution of Co with Ni on microstructure, mechanical properties, and age hardening of Co1-xCrFeNi1+xTi0.3 high-entropy alloys",0.9381162468589712
238,Nb1 Ta1 Ti1,BCC,WROUGHT,BCC,,,10.0,,C,20.0,573.0,,,,,136.0,100.0,5.0,,10.1016/j.actamat.2019.06.006,2019,Solid-solution strengthening in refractory high entropy alloys,0.9713860932585915
238,Nb1 Ta1 Ti1,BCC,WROUGHT,BCC,,,10.0,,C,100.0,486.0,,,,,136.0,100.0,5.0,,10.1016/j.actamat.2019.06.006,2019,Solid-solution strengthening in refractory high entropy alloys,0.9924207030594103
238,Nb1 Ta1 Ti1,BCC,WROUGHT,BCC,,,10.0,,C,200.0,378.0,,,,,136.0,100.0,5.0,,10.1016/j.actamat.2019.06.006,2019,Solid-solution strengthening in refractory high entropy alloys,0.9840405507719032
238,Nb1 Ta1 Ti1,BCC,WROUGHT,BCC,,,10.0,,C,300.0,314.0,,,,,136.0,100.0,5.0,,10.1016/j.actamat.2019.06.006,2019,Solid-solution strengthening in refractory high entropy alloys,0.9873755709398349
238,Nb1 Ta1 Ti1,BCC,WROUGHT,BCC,,,10.0,,C,400.0,232.0,,,,,136.0,100.0,5.0,,10.1016/j.actamat.2019.06.006,2019,Solid-solution strengthening in refractory high entropy alloys,0.9385873756646128
238,Nb1 Ta1 Ti1,BCC,WROUGHT,BCC,,,10.0,,C,600.0,222.0,,,,,136.0,100.0,5.0,,10.1016/j.actamat.2019.06.006,2019,Solid-solution strengthening in refractory high entropy alloys,0.9073418136047763
238,Nb1 Ta1 Ti1,BCC,WROUGHT,BCC,,,10.0,,C,800.0,210.0,,,,,136.0,100.0,5.0,,10.1016/j.actamat.2019.06.006,2019,Solid-solution strengthening in refractory high entropy alloys,0.848047819788245
238,Nb1 Ta1 Ti1,BCC,WROUGHT,BCC,,,10.0,,C,1000.0,160.0,,,,,136.0,100.0,5.0,,10.1016/j.actamat.2019.06.006,2019,Solid-solution strengthening in refractory high entropy alloys,0.8579159996334369
238,Mo1 Nb1 Ta1 Ti1,BCC,ANNEAL,BCC,,,10.0,,C,20.0,1210.0,,,,,179.0,80.0,5.0,,10.1016/j.actamat.2019.06.006,2019,Solid-solution strengthening in refractory high entropy alloys,0.9025325117761586
238,Mo1 Nb1 Ta1 Ti1,BCC,ANNEAL,BCC,,,10.0,,C,60.0,1071.0,,,,,179.0,80.0,5.0,,10.1016/j.actamat.2019.06.006,2019,Solid-solution strengthening in refractory high entropy alloys,0.9690003053430976
238,Mo1 Nb1 Ta1 Ti1,BCC,ANNEAL,BCC,,,10.0,,C,100.0,1029.0,,,,,179.0,80.0,5.0,,10.1016/j.actamat.2019.06.006,2019,Solid-solution strengthening in refractory high entropy alloys,0.9891565115065425
238,Mo1 Nb1 Ta1 Ti1,BCC,ANNEAL,BCC,,,10.0,,C,200.0,868.0,,,,,179.0,80.0,5.0,,10.1016/j.actamat.2019.06.006,2019,Solid-solution strengthening in refractory high entropy alloys,0.9814011951482535
238,Mo1 Nb1 Ta1 Ti1,BCC,ANNEAL,BCC,,,10.0,,C,300.0,732.0,,,,,179.0,80.0,5.0,,10.1016/j.actamat.2019.06.006,2019,Solid-solution strengthening in refractory high entropy alloys,0.9913598647382935
238,Mo1 Nb1 Ta1 Ti1,BCC,ANNEAL,BCC,,,10.0,,C,400.0,685.0,,,,,179.0,80.0,5.0,,10.1016/j.actamat.2019.06.006,2019,Solid-solution strengthening in refractory high entropy alloys,0.9603214300142188
238,Mo1 Nb1 Ta1 Ti1,BCC,ANNEAL,BCC,,,10.0,,C,600.0,593.0,,,,,179.0,80.0,5.0,,10.1016/j.actamat.2019.06.006,2019,Solid-solution strengthening in refractory high entropy alloys,0.971965377639051
238,Mo1 Nb1 Ta1 Ti1,BCC,ANNEAL,BCC,,,10.0,,C,1000.0,539.0,,,,,179.0,80.0,5.0,,10.1016/j.actamat.2019.06.006,2019,Solid-solution strengthening in refractory high entropy alloys,0.941088655525921
238,Nb1 Ta1 Ti1 W1,BCC,ANNEAL,BCC,,,12.1,,C,20.0,1054.0,,,,,198.0,90.0,5.0,,10.1016/j.actamat.2019.06.006,2019,Solid-solution strengthening in refractory high entropy alloys,0.9557588223438295
238,Nb1 Ta1 Ti1 W1,BCC,ANNEAL,BCC,,,12.1,,C,100.0,968.0,,,,,198.0,90.0,5.0,,10.1016/j.actamat.2019.06.006,2019,Solid-solution strengthening in refractory high entropy alloys,0.9896456461320826
238,Nb1 Ta1 Ti1 W1,BCC,ANNEAL,BCC,,,12.1,,C,200.0,869.0,,,,,198.0,90.0,5.0,,10.1016/j.actamat.2019.06.006,2019,Solid-solution strengthening in refractory high entropy alloys,0.9601631832766678
238,Nb1 Ta1 Ti1 W1,BCC,ANNEAL,BCC,,,12.1,,C,300.0,754.0,,,,,198.0,90.0,5.0,,10.1016/j.actamat.2019.06.006,2019,Solid-solution strengthening in refractory high entropy alloys,0.9785991609045357
238,Nb1 Ta1 Ti1 W1,BCC,ANNEAL,BCC,,,12.1,,C,400.0,627.0,,,,,198.0,90.0,5.0,,10.1016/j.actamat.2019.06.006,2019,Solid-solution strengthening in refractory high entropy alloys,0.9146816207809959
238,Nb1 Ta1 Ti1 W1,BCC,ANNEAL,BCC,,,12.1,,C,600.0,596.0,,,,,198.0,90.0,5.0,,10.1016/j.actamat.2019.06.006,2019,Solid-solution strengthening in refractory high entropy alloys,0.9956746070558232
238,Nb1 Ta1 Ti1 W1,BCC,ANNEAL,BCC,,,12.1,,C,800.0,564.0,,,,,198.0,90.0,5.0,,10.1016/j.actamat.2019.06.006,2019,Solid-solution strengthening in refractory high entropy alloys,0.9441786009933663
238,Nb1 Ta1 Ti1 W1,BCC,ANNEAL,BCC,,,12.1,,C,1000.0,459.0,,,,,198.0,90.0,5.0,,10.1016/j.actamat.2019.06.006,2019,Solid-solution strengthening in refractory high entropy alloys,0.9760970219781788
238,Hf1 Nb1 Ta1 Ti1,BCC,ANNEAL,BCC,,,10.9,,C,20.0,860.0,,,,,119.0,160.0,5.0,,10.1016/j.actamat.2019.06.006,2019,Solid-solution strengthening in refractory high entropy alloys,0.9129997090889538
238,Hf1 Nb1 Ta1 Ti1,BCC,ANNEAL,BCC,,,10.9,,C,20.0,834.0,,,,,119.0,160.0,5.0,,10.1016/j.actamat.2019.06.006,2019,Solid-solution strengthening in refractory high entropy alloys,0.8903298900331682
238,Hf1 Nb1 Ta1 Ti1,BCC,ANNEAL,BCC,,,10.9,,C,200.0,610.0,,,,,119.0,160.0,5.0,,10.1016/j.actamat.2019.06.006,2019,Solid-solution strengthening in refractory high entropy alloys,0.8321795880786992
238,Hf1 Nb1 Ta1 Ti1,BCC,ANNEAL,BCC,,,10.9,,C,600.0,473.0,,,,,119.0,160.0,5.0,,10.1016/j.actamat.2019.06.006,2019,Solid-solution strengthening in refractory high entropy alloys,0.8731831086585908
238,Cr1 Mo1 Nb1 Ti1,BCC,ANNEAL,BCC,,,7.6,,C,200.0,1268.0,,,,,196.0,260.0,5.0,,10.1016/j.actamat.2019.06.006,2019,Solid-solution strengthening in refractory high entropy alloys,0.964634283470609
238,Cr1 Mo1 Nb1 Ti1,BCC,ANNEAL,BCC,,,7.6,,C,400.0,1115.0,,,,,196.0,260.0,5.0,,10.1016/j.actamat.2019.06.006,2019,Solid-solution strengthening in refractory high entropy alloys,0.970902535310191
238,Cr1 Mo1 Nb1 Ti1,BCC,ANNEAL,BCC,,,7.6,,C,600.0,1062.0,,,,,196.0,260.0,5.0,,10.1016/j.actamat.2019.06.006,2019,Solid-solution strengthening in refractory high entropy alloys,0.9609054159474966
238,Cr1 Mo1 Nb1 Ti1,BCC,ANNEAL,BCC,,,7.6,,C,800.0,1058.0,,,,,196.0,260.0,5.0,,10.1016/j.actamat.2019.06.006,2019,Solid-solution strengthening in refractory high entropy alloys,0.8549577801449744
238,Cr1 Mo1 Ta1 Ti1,BCC+Laves,ANNEAL,other,,,9.9,,C,100.0,1506.0,,,,,,200.0,5.0,,10.1016/j.actamat.2019.06.006,2019,Solid-solution strengthening in refractory high entropy alloys,0.8932649843324274
238,Cr1 Mo1 Ta1 Ti1,BCC+Laves,ANNEAL,other,,,9.9,,C,200.0,1266.0,,,,,,200.0,5.0,,10.1016/j.actamat.2019.06.006,2019,Solid-solution strengthening in refractory high entropy alloys,0.8683938144972446
238,Cr1 Mo1 Ta1 Ti1,BCC+Laves,ANNEAL,other,,,9.9,,C,300.0,1183.0,,,,,,200.0,5.0,,10.1016/j.actamat.2019.06.006,2019,Solid-solution strengthening in refractory high entropy alloys,0.9476509569116606
238,Cr1 Mo1 Ta1 Ti1,BCC+Laves,ANNEAL,other,,,9.9,,C,400.0,1175.0,,,,,,200.0,5.0,,10.1016/j.actamat.2019.06.006,2019,Solid-solution strengthening in refractory high entropy alloys,0.9956724803028743
238,Cr1 Mo1 Ta1 Ti1,BCC+Laves,ANNEAL,other,,,9.9,,C,600.0,1162.0,,,,,,200.0,5.0,,10.1016/j.actamat.2019.06.006,2019,Solid-solution strengthening in refractory high entropy alloys,0.8946682636826662
238,Cr1 Mo1 Ta1 Ti1,BCC+Laves,ANNEAL,other,,,9.9,,C,800.0,1162.0,,,,,,200.0,5.0,,10.1016/j.actamat.2019.06.006,2019,Solid-solution strengthening in refractory high entropy alloys,0.8806594016276778
239,Hf0.25 Ti1 V0.5 Zr0.5,BCC,CAST,BCC,,,6.5,338.3,C,25.0,1160.0,,50.0,,,100.0,,,,10.1007/s40195-019-00921-3,2019,A Novel Series of Refractory High-Entropy Alloys Ti2ZrHf0.5VNbx with High Specific Yield Strength and Good Ductility,0.8975710546090795
239,Hf0.25 Ti1 V0.5 Zr0.5,BCC,CAST,BCC,,,6.5,338.3,C,600.0,405.0,,50.0,,,100.0,,,,10.1007/s40195-019-00921-3,2019,A Novel Series of Refractory High-Entropy Alloys Ti2ZrHf0.5VNbx with High Specific Yield Strength and Good Ductility,0.9153029171964652
239,Hf0.25 Ti1 V0.5 Zr0.5,BCC,CAST,BCC,,,6.5,338.3,C,800.0,85.0,,50.0,,,100.0,,,,10.1007/s40195-019-00921-3,2019,A Novel Series of Refractory High-Entropy Alloys Ti2ZrHf0.5VNbx with High Specific Yield Strength and Good Ductility,0.9475377987230559
239,Hf0.25 Nb0.125 Ti1 V0.5 Zr0.5,BCC,CAST,BCC,,,6.6,332.4,C,25.0,1115.0,,50.0,,,100.0,,,,10.1007/s40195-019-00921-3,2019,A Novel Series of Refractory High-Entropy Alloys Ti2ZrHf0.5VNbx with High Specific Yield Strength and Good Ductility,0.965367387407945
239,Hf0.25 Nb0.25 Ti1 V0.5 Zr0.5,BCC,CAST,BCC,,,6.7,322.5,C,25.0,1065.0,,50.0,,,100.0,,,,10.1007/s40195-019-00921-3,2019,A Novel Series of Refractory High-Entropy Alloys Ti2ZrHf0.5VNbx with High Specific Yield Strength and Good Ductility,0.9921685538477771
239,Hf0.25 Nb0.25 Ti1 V0.5 Zr0.5,BCC,CAST,BCC,,,6.7,322.5,C,600.0,718.0,,50.0,,,100.0,,,,10.1007/s40195-019-00921-3,2019,A Novel Series of Refractory High-Entropy Alloys Ti2ZrHf0.5VNbx with High Specific Yield Strength and Good Ductility,0.8916505577248554
239,Hf0.25 Nb0.25 Ti1 V0.5 Zr0.5,BCC,CAST,BCC,,,6.7,322.5,C,800.0,135.0,,50.0,,,100.0,,,,10.1007/s40195-019-00921-3,2019,A Novel Series of Refractory High-Entropy Alloys Ti2ZrHf0.5VNbx with High Specific Yield Strength and Good Ductility,0.9518202235086144
239,Hf0.25 Nb0.375 Ti1 V0.5 Zr0.5,BCC,CAST,BCC,,,6.8,318.9,C,25.0,1025.0,,50.0,,,100.0,,,,10.1007/s40195-019-00921-3,2019,A Novel Series of Refractory High-Entropy Alloys Ti2ZrHf0.5VNbx with High Specific Yield Strength and Good Ductility,0.9892581104071853
239,Hf0.25 Nb0.5 Ti1 V0.5 Zr0.5,BCC,CAST,BCC,,,6.9,310.4,C,25.0,980.0,,50.0,,,101.0,,,,10.1007/s40195-019-00921-3,2019,A Novel Series of Refractory High-Entropy Alloys Ti2ZrHf0.5VNbx with High Specific Yield Strength and Good Ductility,0.9529566915431646
239,Hf0.25 Nb0.5 Ti1 V0.5 Zr0.5,BCC,CAST,BCC,,,6.9,310.4,C,600.0,859.0,,50.0,,,101.0,,,,10.1007/s40195-019-00921-3,2019,A Novel Series of Refractory High-Entropy Alloys Ti2ZrHf0.5VNbx with High Specific Yield Strength and Good Ductility,0.8539605089440641
239,Hf0.25 Nb0.5 Ti1 V0.5 Zr0.5,BCC,CAST,BCC,,,6.9,310.4,C,800.0,195.0,,50.0,,,101.0,,,,10.1007/s40195-019-00921-3,2019,A Novel Series of Refractory High-Entropy Alloys Ti2ZrHf0.5VNbx with High Specific Yield Strength and Good Ductility,0.9528389502264462
240,Cr1 Cu1 Fe1 Mn1 Ni1,Other,WROUGHT,other,1.5,,8.1,312.0,T,25.0,1030.0,1190.0,11.4,,,,,,,10.1016/j.matchar.2019.05.043,2019,"Investigation of microstructure, texture, and mechanical properties of FeCrCuMnNi multiphase high entropy alloy during recrystallization",0.8906612380056812
240,Cr1 Cu1 Fe1 Mn1 Ni1,Other,WROUGHT,other,1.9,,8.1,271.0,T,25.0,970.0,1110.0,12.1,,,,,,,10.1016/j.matchar.2019.05.043,2019,"Investigation of microstructure, texture, and mechanical properties of FeCrCuMnNi multiphase high entropy alloy during recrystallization",0.8969353260342142
243,Al1 Co1 Cr1 Fe1 Ni1,BCC+FCC,POWDER,other,10.21,,6.7,550.0,C,25.0,1221.1,,30.0,23.2,,,,,,10.1016/j.matchar.2019.05.022,2019,Effect of heating rate on microstructure and mechanical properties of AlCoCrFeNi high entropy alloy produced by spark plasma sintering,0.8913316236570021
243,Al1 Co1 Cr1 Fe1 Ni1,BCC+FCC,POWDER,other,15.68,,6.7,510.0,C,25.0,1186.7,,33.0,26.5,,,,,,10.1016/j.matchar.2019.05.022,2019,Effect of heating rate on microstructure and mechanical properties of AlCoCrFeNi high entropy alloy produced by spark plasma sintering,0.9291801342527909
243,Al1 Co1 Cr1 Fe1 Ni1,BCC+FCC,POWDER,other,16.7,,6.7,503.0,C,25.0,1112.9,,30.0,21.4,,,,,,10.1016/j.matchar.2019.05.022,2019,Effect of heating rate on microstructure and mechanical properties of AlCoCrFeNi high entropy alloy produced by spark plasma sintering,0.8897909177808975
244,Cr1 Mo1 Nb1 Ti1 W1,BCC+Laves,POWDER,other,,,9.9,,C,25.0,1920.0,,5.0,,,,,,,10.1007/s11837-019-03432-9,2019,Microstructure and Mechanical Properties of WMoNbCrTi HEAs Sintered from the Powders Milled for Different Durations,0.9032605807379556
246,Al1 Co1 Cr1 Fe1 Ni1,BCC+B2+FCC,POWDER,other,,,6.7,,C,25.0,1286.0,,,,,,,,,10.1088/2053-1591/ab2517,2019,Microstructure and mechanical properties of AlCoCrFeNi high entropy alloys produced by spark plasma sintering,0.8461972968849786
247,Cr1 Fe1 Mn1 Ni1,FCC,,FCC,,,7.8,,,,,,,,,222.0,,,,10.1016/j.jallcom.2019.04.296,2019,Microstructure and mechanical properties of cold drawing CoCrFeMnNi high entropy alloy,0.9868267670062497
250,Al0.5 Nb1 Ta0.5 Ti1 Zr1,BCC,POWDER,BCC,,,7.3,,,,,,,,,102.0,,,,10.1016/j.matlet.2019.03.075,2019,Precipitation strengthening in a hot-worked TiNbTa0.5ZrAl0.5 refractory high entropy alloy,0.9739960895831691
250,Al0.5 Nb1 Ta0.5 Ti1 Zr1,BCC+HCP,WROUGHT,other,,,7.3,,C,25.0,1630.0,,12.0,,,,,,,10.1016/j.matlet.2019.03.075,2019,Precipitation strengthening in a hot-worked TiNbTa0.5ZrAl0.5 refractory high entropy alloy,0.8479067354761902
251,Mo1 Nb1 Ta1 W1,BCC,POWDER,BCC,,,13.7,420.0,,200.0,,,,,,250.0,,,,10.1007/s10853-019-03567-9,2019,Correction to: Effect of Si additions on microstructure and mechanical properties of refractory NbTaWMo high-entropy alloys,0.8823628651259119
251,Mo1 Nb1 Si0.75 Ta1 W1,BCC+Sec.,POWDER,other,,,11.6,640.0,,200.0,,,,,,,,,,10.1007/s10853-019-03567-9,2019,Correction to: Effect of Si additions on microstructure and mechanical properties of refractory NbTaWMo high-entropy alloys,0.9647052759990203
251,Mo1 Nb1 Ta1 W1,BCC,POWDER,BCC,,,13.7,425.0,,400.0,,,,,,250.0,,,,10.1007/s10853-019-03567-9,2019,Correction to: Effect of Si additions on microstructure and mechanical properties of refractory NbTaWMo high-entropy alloys,0.8889924723371442
251,Mo1 Nb1 Si0.25 Ta1 W1,BCC+Sec.,POWDER,other,,,12.9,420.0,,400.0,,,,,,,,,,10.1007/s10853-019-03567-9,2019,Correction to: Effect of Si additions on microstructure and mechanical properties of refractory NbTaWMo high-entropy alloys,0.9720330160231923
251,Mo1 Nb1 Ta1 W1,BCC,POWDER,BCC,,,13.7,340.0,,600.0,,,,,,250.0,,,,10.1007/s10853-019-03567-9,2019,Correction to: Effect of Si additions on microstructure and mechanical properties of refractory NbTaWMo high-entropy alloys,0.9024613740581467
251,Mo1 Nb1 Si0.25 Ta1 W1,BCC+Sec.,POWDER,other,,,12.9,425.0,,600.0,,,,,,,,,,10.1007/s10853-019-03567-9,2019,Correction to: Effect of Si additions on microstructure and mechanical properties of refractory NbTaWMo high-entropy alloys,0.9102379438259783
251,Mo1 Nb1 Si0.5 Ta1 W1,BCC+Sec.,POWDER,other,,,12.2,540.0,,600.0,,,,,,,,,,10.1007/s10853-019-03567-9,2019,Correction to: Effect of Si additions on microstructure and mechanical properties of refractory NbTaWMo high-entropy alloys,0.8751367468652667
